ScoutId,MatchKey,Alliance,DriverStation,TeamNumber,Preloaded,AutoGrid,AutoMissed,Mobile,AutoAttemptedCharge,AutoChargingState,AutoNotes,TeleopGrid,TeleopMissed,TeleopNotes,EndgameAttemptedCharge,EndgameFinalCharge,FinalChargeTime,EndgameNotes,Disable,Tippy,DefenseTime,DefenseRating,DriverRating,RatingNotes,scanRaw,AutoCones,AutoCubes,TeleopCones,TeleopCubes,AttemptedTripleBalance,SuccessfulTripleBalance,uuid
paul,qm88,blue,3,6606,true,,0.0,1.0,None,,,2Lcube|2H|3Lcube,2.0,,Engage,Engage,5,,0.0,1.0,0.0,0.0,1.0,,paul|qm|88|blue|3|6606|true||0|true||||2Lcube|2H|3Lcube|2||Engage|Engage|5||false|true|0|0|1|,[],[],[],"['Low', 'High', 'Low']",0.0,0.0,3d762fe9-6ae0-4ec9-8254-c5dbd1e63685
aarav,qm88,red,1,11,false,8H,0.0,0.0,None,,,9Lcube|5M|4M|3H|2Lcube|2H,0.0,,Engage,Engage,,,0.0,0.0,20.0,4.0,5.0,,aarav|qm|88|red|1|11|false|2H|0|false||||1Lcube|5M|6M|7H|8Lcube|8H|0||Engage|Engage|||false|false|20|4|5|,[],['High'],"['Mid', 'High']","['Low', 'Mid', 'Low', 'High']",0.0,0.0,3abcaeb7-6125-48fe-90b0-6db0c937dded
Agneya,qm88,red,2,955,true,4H,0.0,1.0,None,None,,9H|6H|5H|4Lcube,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,,Agneya|qm|88|red|2|955|true|6H|0|true||None||1H|4H|5H|6Lcube|1||Engage|Engage|||false|false|0|0|0|,['High'],[],"['High', 'High']","['High', 'Low']",0.0,0.0,d907fe54-4e68-4867-8738-c7017fb77119
paul ,qm89,blue,3,2960,true,5H,0.0,1.0,Engage,Dock,,1H|2H|3Lcube|5M|8Lcube,1.0,,None,,,,0.0,0.0,0.0,0.0,2.0,,pail |qm|89|blue|3|2960|true|5H|0|true|Engage|Dock||1H|2H|3Lcube|5M|8Lcube|1||||||false|false|0|0|2|,[],['High'],['High'],"['High', 'Low', 'Mid', 'Low']",0.0,0.0,326cd36f-724f-4abe-9c0d-fca5ee27041c
Joshua,qm89,blue,2,5553,true,2H,0.0,1.0,None,,Starts way inside robot for auto| when it could have started in their gripper| not sure why they did that as it wasted 5 seconds at the start,1H|2M,0.0,Disabled after a heavy ram| swiveling arm makes it easier to use robot but it is vulnerable to rams,None,,,,1.0,0.0,0.0,0.0,2.0,Takes way too long to score with swivel claw,Joshua|qm|89|blue|2|5553|true|2H|0|true|||Starts way inside robot for auto| when it could have started in their gripper| not sure why they did that as it wasted 5 seconds at the start|1H|2M|0|Disabled after a heavy ram| swiveling arm makes it easier to use robot but it is vulnerable to rams|||||true|false|0|0|2|Takes way too long to score with swivel claw,[],['High'],['High'],['Mid'],0.0,0.0,e3c6f3e2-4801-4a85-9d5f-a1b3c59721b2
Eckart,qm89,blue,1,7285,true,7M|8M,0.0,1.0,None,None,Missed cube pickup,4M|6M|6H|7H|8Lcone|9Lcone|9M|9H,0.0,,Engage,None,,Got stuck on the side of charging station,0.0,0.0,0.0,0.0,5.0,,Eckart|qm|89|blue|1|7285|true|7M|8M|0|true||None|Missed cube pickup|4M|6M|6H|7H|8Lcone|9Lcone|9M|9H|0||Engage|None||Got stuck on the side of charging station|false|false|0|0|5|,['Mid'],['Mid'],"['Mid', 'Mid', 'High', 'High', 'Low', 'Low', 'Mid', 'High']",[],0.0,0.0,9a4bce9b-d96f-41c4-b4c4-904819912e1b
darren,qm89,red,3,1501,true,2M|1H,0.0,1.0,None,,,9Lcone|9M|8M|7M|7H,0.0,intake from single sub,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,,darren|qm|89|red|3|1501|true|8M|9H|0|true||||1Lcone|1M|2M|3M|3H|0|intake from single sub|Engage|Engage|||false|false|0|0|0|,['High'],['Mid'],"['Low', 'Mid', 'Mid', 'High']",['Mid'],1.0,1.0,66487f60-4ee6-4636-970c-d6071d8ee640
Agneya,qm89,red,2,3003,true,4H|3Lcone,0.0,1.0,None,None,,5M|5H|2H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,,Agneya|qm|89|red|2|3003|true|6H|7Lcone|0|true||None||5M|5H|8H|0||Engage|Engage|||false|false|0|0|4|,"['High', 'Low']",[],[],"['Mid', 'High', 'High']",1.0,1.0,6cbe2a25-ae0d-4a6b-859f-b2a2487dd947
aarav,qm89,red,1,5006,false,,0.0,1.0,None,,,5H|4H|3H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,,aarav||89|red|1|5006|false||0|true||||5H|6H|7H|0||Engage|Engage|||false|false|0|0|4|,[],[],"['High', 'High']",['High'],1.0,1.0,1db82256-7151-499f-a311-e79a1621f232
Shashwat,qm9,blue,2,1836,false,1Lcube,1.0,1.0,None,None,,2Lcube|3Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,3.0,,Shashwat|qm|9|blue|2|1836|false|1Lcube|1|true||None||2Lcube|3Lcube|4Lcube|5Lcube|6Lcube|7Lcube|8Lcube|0||Engage|Engage|||false|false|0|0|3|,[],['Low'],[],"['Low', 'Low', 'Low', 'Low', 'Low', 'Low', 'Low']",1.0,1.0,b61f6c78-9cd6-421d-91f1-fbad50326726
Nikhil,qm9,blue,1,4522,true,8Lcube|9Lcone,2.0,1.0,None,,,1H|3H|4M|4H|6H|7H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,3.0,,Nikhil|qm|9|blue|1|4522|true|8Lcube|9Lcone|2|true||||1H|3H|4M|4H|6H|7H|0||Engage|Engage|||false|false|0|0|3|,['Low'],['Low'],"['High', 'High', 'Mid', 'High', 'High', 'High']",[],1.0,1.0,d931de76-59bc-4da9-abbb-d49a682d36ec
sarah,qm9,blue,3,5135,true,5H,0.0,1.0,Engage,Engage,,1Lcube|2M|2H|5M|8Lcube|8M|8H,2.0,,Engage,Engage,8,,0.0,0.0,0.0,0.0,0.0,,sarah|qm|9|blue|3|5153|true|5H|0|true|Engage|Engage||1Lcube|2M|2H|5M|8Lcube|8M|8H|2||Engage|Engage|8||false|false|0|0|0|,[],['High'],[],"['Low', 'Mid', 'High', 'Mid', 'Low', 'Mid', 'High']",1.0,1.0,e9aa5cea-eadc-4bb9-bb46-2ce3a3cbcf00
Sydney,qm9,red,1,1746,true,2H,0.0,1.0,None,None,,5M|4H|3H|2Lcube|2M|1Lcube|1M|1H,0.0,,Engage,Engage,5,,0.0,0.0,0.0,0.0,4.0,,Sydney|qm|9|red|1|1746|true|8H|0|true||None||5M|6H|7H|8Lcube|8M|9Lcube|9M|9H|0||Engage|Engage|5||false|false|0|0|4|,[],['High'],"['High', 'High', 'Mid', 'High']","['Mid', 'Low', 'Mid', 'Low']",0.0,0.0,f9774c4b-ed99-4d54-87a8-78a465ffb558
alexander,qm9,red,3,3039,true,9H|8H,0.0,1.0,None,None,,9Lcone|9M|9H|9H|8Lcube|8M|7Lcube|7M|7H|6Lcube|6H|4Lcone,0.0,,None,None,,,0.0,0.0,0.0,0.0,4.0,,alexander|qm|9|red|3|3039|true|1H|2H|0|true||None||1Lcone|1M|1H|1H|2Lcube|2M|3Lcube|3M|3H|4Lcube|4H|6Lcone|0|||None|||false|false|0|0|4|,['High'],['High'],"['Low', 'Mid', 'High', 'High', 'Mid', 'High', 'High', 'Low']","['Low', 'Mid', 'Low', 'Low']",0.0,0.0,f8842545-bfda-42b3-a937-e7fe550ee78c
Chris and Chris,qm9,red,2,4329,true,5H,0.0,1.0,Engage,Engage, | ,6M|5Lcube|5M|4M|3M,1.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,0.0, | ,Chris|qm|9|red|2|4329|true|5H|0|true|Engage|Engage||4M|5Lcube|5M|6M|7M|1||Engage|Engage|18||false|false|0|0|0|,[],['High'],"['Mid', 'Mid', 'Mid']","['Low', 'Mid']",0.0,0.0,d1d73360-2ca8-43b6-aa64-ba1625bd7fd7
Eckart,qm90,blue,1,4145,true,,0.0,1.0,None,None,Failed releasing cone ,1H|3H|7M|7H|8M|9M|9H,0.0,,Engage,Dock,1.2,,0.0,0.0,0.0,0.0,4.0,,Eckart|qm|90|blue|1|4145|true||0|true||None|Failed releasing cone |1H|3H|7M|7H|8M|9M|9H|0||Engage|Dock|1.2||false|false|0|0|4|,[],[],"['High', 'High', 'Mid', 'High', 'Mid', 'High']",['Mid'],0.0,0.0,7d4df159-2728-40dc-8e32-fe7f885592db
paul,qm90,blue,3,4944,true,6H,0.0,1.0,Engage,Engage,,2Lcone|2M|2H|3Lcube,1.0,,Engage,Dock,,,0.0,0.0,0.0,0.0,2.0,,paul|qm|90|blue|3|4944|true|6H|0|true|Engage|Engage||2Lcone|2M|2H|3Lcube|1||Engage|Dock|||false|false|0|0|2|,['High'],[],['Low'],"['Mid', 'High', 'Low']",0.0,0.0,0e6d6090-e716-4067-b517-1f027888b655
darren,qm90,red,3,1757,true,6H,0.0,1.0,Engage,None,got stuck returning onto charge station,9M|8Lcube|7M|7H|6M|2M|1M|1M,1.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,,darren|qm|90|red|3|1757|true|4H|0|true|Engage|None|got stuck returning onto charge station|1M|2Lcube|3M|3H|4M|8M|9M|9M|1||Engage|Engage|||false|false|0|0|4|,['High'],[],"['Mid', 'Mid', 'High', 'Mid', 'Mid', 'Mid']","['Low', 'Mid']",1.0,1.0,f53c6186-3321-40d3-a839-533e5312d538
aarav,qm90,red,1,3572,false,8H,0.0,0.0,None,None,,1M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,,aarav||90|red|1|3572|false|2H|0|false||None||9M|9H|0||Engage|Engage|||false|false|0|0|4|,[],['High'],"['Mid', 'High']",[],1.0,1.0,6e54ed7f-3ca0-4c0a-8ff0-4ce9e1ac9b6e
Agneya,qm90,red,2,4522,true,2H,0.0,1.0,None,None,,7Lcube|6Lcube|5Lcube|5M|5H|4M|4H|3H|2H|1Lcube,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,5.0,,Agneya|qm|90|red|2|4522|true|8H|0|true||None||3Lcube|4Lcube|5Lcube|5M|5H|6M|6H|7H|8H|9Lcube|0||Engage|Engage|||false|false|0|0|5|,[],['High'],"['Mid', 'High', 'High']","['Low', 'Low', 'Low', 'Mid', 'High', 'High', 'Low']",1.0,1.0,0367b360-43d0-4e75-8903-87c1fb5b0d06
Abhimanyu Ghosh  and Joshua,qm91,blue,1,3478,true,4H,0.0,0.0,Engage,Engage, | ,4M|5H|6M|6H|7M|7H|8Lcube|9M|9H,0.0, | Good scoring Reliable mechanism Swerved around defense wellDecent speed of robot for quick cycling with control,None,Park,, | Parks,0.0,0.0,10.0,1.5,2.5, | Favors hard mutually costly rams to opponents with game pieces,Abhimanyu Ghosh |qm|91|blue|1|3478|true|4H|0|false||Engage||4M|5H|6M|6H|7M|7H|8Lcube|9M|9H|0|||Park|||false|false|0|0|0|,['High'],[],"['Mid', 'Mid', 'High', 'Mid', 'High', 'Mid', 'High']","['High', 'Low']",0.0,0.0,ac348c7a-5df9-4cb1-a743-6a375c99b172
Joshua,qm91,blue,2,8717,true,8H,0.0,1.0,None,,,1Lcube|2Lcube|4Lcube|5M|8M,2.0,,Engage,Engage,7,,0.0,1.0,20.0,1.0,0.0,,Joshua|qm|91|blue|2|8717|true|8H|0|true||||1Lcube|2Lcube|4Lcube|5M|8M|2||Engage|Engage|7||false|true|20|1|0|,[],['High'],[],"['Low', 'Low', 'Low', 'Mid', 'Mid']",0.0,0.0,0c1056e1-8537-48c5-9226-469d901e5bde
paul,qm91,blue,3,9126,true,,1.0,1.0,None,,,1Lcube|2Lcube|2M|2H,1.0,,Engage,Engage,3,,0.0,0.0,0.0,0.0,2.0,,paul|qm|91|blue|3|9126|true||1|true||||1Lcube|2Lcube|2M|2H|1||Engage|Engage|3||false|false|0|0|2|,[],[],[],"['Low', 'Low', 'Mid', 'High']",0.0,0.0,68ad725a-86ad-4ced-b3d0-2aba507a6b76
darren,qm91,red,3,4143,true,2Lcube|2H|1H,0.0,1.0,None,,,9M|9H|8Lcone|7M|7H,0.0,cone got completely stuck in robot,Engage,Engage,,,0.0,0.0,0.0,0.0,4.0,,darren|qm|91|red|3|4143|true|8Lcube|8H|9H|0|true||||1M|1H|2Lcone|3M|3H|0|cone got completely stuck in robot|Engage|Engage|||false|false|0|0|4|,['High'],"['Low', 'High']","['Mid', 'High', 'Low', 'Mid', 'High']",[],0.0,0.0,f0f9861a-77cb-4dad-be44-37b8b8566014
aarav,qm91,red,1,4909,false,,0.0,1.0,Engage,Engage,,3H|1M|1H,0.0,,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,,aarav||91|red|1|4909|false||0|true|Engage|Engage||7H|9M|9H|0||Engage|Engage|||false|false|0|0|0|,[],[],"['High', 'Mid', 'High']",[],0.0,0.0,18bb2fa1-baee-4ecc-9d0b-13c84ee9b28b
Joshua ,qm92,blue,2,179,true,7Lcone,1.0,1.0,None,,,1H|3H|4H|6H|7H|8H|9H,0.0,Insane cycle rate,Engage,Dock,15,Teammates had maneuvering issues| couldnt drive easily,0.0,0.0,40.0,3.0,5.0,Defense is more focused to delay then stop| sticks to cycling routes,Joshua |qm|92|blue|2|179|true|7Lcone|1|true||||1H|3H|4H|6H|7H|8H|9H|0|Insane cycle rate|Engage|Dock|15|Teammates had maneuvering issues| couldnt drive easily|false|false|40|3|5|Defense is more focused to delay then stop| sticks to cycling routes,['Low'],[],"['High', 'High', 'High', 'High', 'High', 'High']",['High'],0.0,0.0,eabb9e9f-fb84-4cd0-93ed-18c3b4bfb6d4
paul,qm92,blue,3,4905,true,5H,0.0,0.0,None,,,,0.0,half of west coast drive train wasnt working,None,,,,0.0,0.0,0.0,0.0,1.0,,paul|qm|92|blue|3|4905|true|5H|0|false|||||0|half of west coast drive train wasnt working|||||false|false|0|0|1|,[],['High'],[],[],0.0,0.0,a659ff89-21f1-46ab-b9ef-1b8218e4045e
sarah,qm92,blue,1,6431,true,,0.0,0.0,None,None,,,0.0,,Engage,Park,,,0.0,0.0,100.0,1.0,1.0,,sarah|qm|92|blue|1|6431|true||0|false||None|||0||Engage|Park|||false|false|100|1|1|,[],[],[],[],0.0,0.0,528fcdf7-50e2-4813-b87b-27acfa2a5f58
sarah,qm92,red,1,5135,true,2H,0.0,1.0,None,,,7H|5H|4Lcone|3H|2M|1M|1M,1.0,,Engage,Engage,2,,0.0,0.0,0.0,0.0,0.0,,sarah|qm|92|red|1|5135|true|8H|0|true||||3H|5H|6Lcone|7H|8M|9M|9M|1||Engage|Engage|2||false|false|0|0|0|,[],['High'],"['High', 'Low', 'High', 'Mid', 'Mid']","['High', 'Mid']",1.0,1.0,6d5da686-31cd-4641-8a27-7a6d15f7f78e
Agneya,qm92,red,2,5665,true,8H,0.0,1.0,None,None,,9H|4H|1Lcone|1H,2.0,bad at aligning cones to nodes ,Engage,Engage,,,0.0,0.0,0.0,0.0,0.0,,Agneya|qm|92|red|2|5665|true|2H|0|true||None||1H|6H|9Lcone|9H|2|bad at aligning cones to nodes |Engage|Engage|||false|false|0|0|0|,[],['High'],"['High', 'High', 'Low', 'High']",[],1.0,1.0,25d8c82e-9995-4eca-905a-448f10d571c8
Rachel,qm92,red,3,9084,true,6H,0.0,1.0,Engage,Engage,,9Lcube|8Lcube|8M|7Lcube|6Lcube|5Lcube|3Lcube|2Lcube,3.0,,Engage,Engage,2,,0.0,0.0,0.0,0.0,4.0,,Rachel|qm|92|red|3|9084|true|4H|0|true|Engage|Engage||1Lcube|2Lcube|2M|3Lcube|4Lcube|5Lcube|7Lcube|8Lcube|3||Engage|Engage|2||false|false|0|0|4|,['High'],[],[],"['Low', 'Low', 'Mid', 'Low', 'Low', 'Low', 'Low', 'Low']",1.0,1.0,368a3078-a589-46d7-8c66-8ec13d4d729a
